Segment>>,Consumer,Unnamed: 2,Unnamed: 3,Unnamed: 4,Consumer Total,Corporate,Unnamed: 7,Unnamed: 8,Unnamed: 9,Corporate Total,Home Office,Unnamed: 12,Unnamed: 13,Unnamed: 14,Home Office Total
US-2011-158057,,,,59.109,-0.12036578558446319,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2011-164763,,,,,-1.6689712624554668e-17,,,,103.5,-0.2070892642330007,,,,,8.449141758494671e-17
US-2011-165659,,,,904.13,0.0036869010268760125,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2011-167633,,,,15.552,-0.12676013894459282,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2012-106495,11.672,,,,-0.1273297394918597,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2012-108966,,,,979.9455,0.01481693976175005,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2012-112508,,,,,-1.6689712624554668e-17,,,,6.992,-0.22981454302035464,,,,,8.449141758494671e-17
US-2012-113327,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,352.168,,-0.2872103549055832
US-2012-120572,,,,12.828,-0.12716003376179771,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2012-123960,,,,207.82,-0.0985343765678129,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2012-129553,,,,29.97,-0.12464351505529032,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2012-130519,,,,,-1.6689712624554668e-17,,111.904,,,-0.20511032732695225,,,,,8.449141758494671e-17
US-2012-131842,,,,,-1.6689712624554668e-17,97.424,,,,-0.20852001395231892,,,,,8.449141758494671e-17
US-2012-134026,,,,1001.76,0.0180194013953462,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2012-136476,,,,,-1.6689712624554668e-17,,,,157.794,-0.1943043522414498,,,,,8.449141758494671e-17
US-2012-136749,,,433.78,,-0.0653624849027558,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2012-140851,,,,,-1.6689712624554668e-17,,,38.88,,-0.22230569722548643,,,,,8.449141758494671e-17
US-2012-145436,,,,551.264,-0.04811533266175045,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2012-148817,,,,,-1.6689712624554668e-17,,,,125.64,-0.20187583454476743,,,,,8.449141758494671e-17
US-2012-149629,,,,,-1.6689712624554668e-17,,,231.92,,-0.17684948823648233,,,,,8.449141758494671e-17
US-2012-151435,,,85.98,,-0.11642100818611062,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2012-158911,,,,,-1.6689712624554668e-17,,,,16.712,-0.22752572023039858,,,,,8.449141758494671e-17
US-2012-164357,,,,13.12,-0.12711716691648794,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2012-168732,,,,129.64,-0.11001153398671076,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2012-168935,,,,459.4335,-0.06159644169674791,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-101616,,,,,-1.6689712624554668e-17,87.28,,,,-0.21090867839484098,,,,,8.449141758494671e-17
US-2013-102232,,,,,-1.6689712624554668e-17,,,,197.05,-0.1850605222576519,,,,,8.449141758494671e-17
US-2013-106600,354.9,,,,-0.07694240530698532,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-108504,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,2075.51,,,0.35317867992809443
US-2013-108637,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,,334.2,-0.2938872131135834
US-2013-109260,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,,431.976,-0.25755392681875766
US-2013-113649,645.136,,,,-0.03433452272024647,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-116400,39.92,,,,-0.1231828126209333,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-119298,59.98,,,,-0.12023791906985767,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-120929,,,189.882,,-0.10116775146906883,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-121013,,,,1678,0.1172943173963119,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-123750,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,,895.06,-0.08547321631154624
US-2013-131891,2.214,,,,-0.12871821422795507,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-132857,,,,6.672,-0.1280637608156572,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-134761,,36.192,,,-0.1237300989199567,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-135209,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,62.752,,-0.3947565256049706
US-2013-135923,,,,530.272,-0.05119704778758191,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-137295,,,,187.228,-0.10155736998774054,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-138408,,,,,-1.6689712624554668e-17,,,1319.96,,0.07935737888119286,,,,,8.449141758494671e-17
US-2013-139262,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,,471.078,-0.24302373371717567
US-2013-140809,,,,,-1.6689712624554668e-17,56.45,,,,-0.21816839100948557,,,,,8.449141758494671e-17
US-2013-142251,,,32.064,,-0.12433610692488394,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-144393,,,,,-1.6689712624554668e-17,,,,17.616,-0.22731285029190884,,,,,8.449141758494671e-17
US-2013-146570,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,,612.14,-0.1906054917015408
US-2013-147991,,,,16.72,-0.12658867156335374,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-148803,,85.224,,,-0.11653199221026879,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-148901,,,,,-1.6689712624554668e-17,,,,191.018,-0.18648091105076042,,,,,8.449141758494671e-17
US-2013-150357,,,,,-1.6689712624554668e-17,,,,24.703,-0.2256440347453637,,,,,8.449141758494671e-17
US-2013-150567,,,,,-1.6689712624554668e-17,,,,29.97,-0.22440378478294615,,,,,8.449141758494671e-17
US-2013-153815,,,,,-1.6689712624554668e-17,368.432,,,,-0.14470424371976595,,,,,8.449141758494671e-17
US-2013-155404,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,,13.28,-0.41314018150803083
US-2013-156692,,89.32,,,-0.11593068194181388,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-158309,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,3.744,,,,-0.4166837322577799
US-2013-159415,,,,,-1.6689712624554668e-17,,,,79.12,-0.21283015925554483,,,,,8.449141758494671e-17
US-2013-161844,,,,,-1.6689712624554668e-17,,,82.92,,-0.21193535199198177,,,,,8.449141758494671e-17
US-2013-162677,187.616,,,,-0.10150040993301386,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-164588,,,,12.84,-0.12715827211062058,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-164630,,,,,-1.6689712624554668e-17,,,,959.968,-0.005411951756859183,,,,,8.449141758494671e-17
US-2013-167472,678.87,,,,-0.029382227652849428,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2013-168620,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,823.61,,-0.11202383513176081
US-2013-169369,,,,299.07,-0.08513848740850832,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-100930,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,,1735.8505,0.2269621660979379
US-2014-102904,,,,239.92,-0.09382195966903287,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-105935,,,,3002.65,0.31175858670998635,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-108063,34.65,,,,-0.12395647109621587,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-108315,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,,225.546,-0.33426273357952596
US-2014-109610,,,,,-1.6689712624554668e-17,,,701.96,,-0.06616653924564371,,,,,8.449141758494671e-17
US-2014-114356,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,,35.96,-0.40471235736747846
US-2014-115252,,,,,-1.6689712624554668e-17,,,,30.336,-0.2243176007149293,,,,,8.449141758494671e-17
US-2014-117450,,,,107.552,-0.11325414658671863,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-120390,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,,1633.188,0.18881307016189483
US-2014-120607,,195.64,,,-0.10032245251258362,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-126060,,,,,-1.6689712624554668e-17,,,,198.272,-0.18477277107973766,,,,,8.449141758494671e-17
US-2014-126179,,,,311.96,-0.08324618043575834,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-128118,,,,,-1.6689712624554668e-17,,,,76.521,-0.21344216032870283,,,,,8.449141758494671e-17
US-2014-128951,,,,,-1.6689712624554668e-17,1065.84,,,,0.01951832050839071,,,,,8.449141758494671e-17
US-2014-129224,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,,4.608,-0.4163626722905207
US-2014-132031,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,,513.496,-0.22726132435236304
US-2014-132297,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,,598.31,-0.195744680760793
US-2014-132675,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,,148.16,-0.36301915328590983
US-2014-133781,37.608,,,,-0.12352222408105726,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-134642,,,,428.704,-0.06610766335067503,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-135062,,,229.544,,-0.09534520072017746,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-135503,,,,,-1.6689712624554668e-17,,,,14.76,-0.22798536859315519,,,,,8.449141758494671e-17
US-2014-135986,,,,536.36,-0.05030330342372607,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-136189,,,,82.38,-0.11694950353924483,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-146822,,,,49.12,-0.12183221338514587,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-146878,,,,12.294,-0.1272384272391793,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-148768,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,71.976,,-0.39132891317673174
US-2014-148831,348.56,,,,-0.07787314434556057,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-149510,,,,98.446,-0.11459094622161867,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-152492,,239.24,,,-0.09392178656906933,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-152842,,,,242.352,-0.09346493169713777,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-152898,,,,67.9,-0.11907522929296242,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-153633,,,2.064,,-0.128740234867669,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-156083,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,,9.664,-0.4144838769265598
US-2014-158526,,,1814.68,,0.13735952430364065,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-159205,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,,,732.93,,-0.14572026780659722
US-2014-162208,,,,,-1.6689712624554668e-17,2.896,,,,-0.23077905106023738,,,,,8.449141758494671e-17
US-2014-162558,,,,,-1.6689712624554668e-17,,,,,-2.6770475832846935e-17,2437.672,,,,0.48775705939858505
US-2014-162670,,,,,-1.6689712624554668e-17,,,1152.87,,0.04001176159994182,,,,,8.449141758494671e-17
US-2014-163195,,,29.16,,-0.12476242650974553,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-165953,,,,71.096,-0.11860604286279104,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-166233,,,,24,-0.12551993651590457,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-166611,,,,,-1.6689712624554668e-17,,,,68.742,-0.21527392498745473,,,,,8.449141758494671e-17
US-2014-167920,,,1827.51,,0.13924302302050504,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
US-2014-168116,,,,,-1.6689712624554668e-17,,8167.42,,,1.6917671012384554,,,,,8.449141758494671e-17
US-2014-168690,,,,2.808,-0.12863101249468792,,,,,-2.6770475832846935e-17,,,,,8.449141758494671e-17
Grand Total,20802.173,8132.409,49724.2545,116922.1345,28.583077409734365,20792.607,9907.308,35243.231,55942.7865,28.469701571393212,7737.786,2977.456,8791.127,54748.6325,27.174874487533685
